eta,lmbd,epochs,batch_size,n_hidden_layers,activation_func,optimiser,training_loss,validation_loss
0.001,1e-05,300,128,[30],"['leakyrelu', 'linear']",adagrad,36.85242198856913,38.30484325444009
0.001,1e-05,300,128,[30],"['leakyrelu', 'linear']",RMSprop,0.01149362628400859,0.03321839007652932
0.001,1e-05,300,128,[50],"['leakyrelu', 'linear']",SGDwithoutMomentum,0.02752712417627886,0.027508489270561164
0.001,1e-05,300,128,[50],"['leakyrelu', 'linear']",SGD,0.00882633766982655,0.030153526793008877
0.001,1e-05,300,128,[50],"['leakyrelu', 'linear']",adam,0.06092160255048205,0.04734105805848378
0.001,1e-05,300,128,[50],"['leakyrelu', 'linear']",adagrad,6.160018060950157,7.291346973366574
0.001,1e-05,300,128,[50],"['leakyrelu', 'linear']",RMSprop,0.01011086684647324,0.01994778105351393
1e-05,0.1,300,128,[10],"['leakyrelu', 'linear']",SGDwithoutMomentum,0.20516645494418162,0.25398248173589905
1e-05,0.1,300,128,[10],"['leakyrelu', 'linear']",SGD,0.09412795283623854,0.09824290785133324
1e-05,0.1,300,128,[10],"['leakyrelu', 'linear']",adam,8.679987853950564,11.200053068726442
1e-05,0.1,300,128,[10],"['leakyrelu', 'linear']",adagrad,6.04885056675303,7.058295527009461
1e-05,0.1,300,128,[10],"['leakyrelu', 'linear']",RMSprop,1.1488858432308602,2.1611592122793555
1e-05,0.1,300,128,[30],"['leakyrelu', 'linear']",SGDwithoutMomentum,0.7420672055667755,0.7425442066963254
1e-05,0.1,300,128,[30],"['leakyrelu', 'linear']",SGD,0.23750581906003818,0.27467252344211196
1e-05,0.1,300,128,[30],"['leakyrelu', 'linear']",adam,1.5258999627704135,1.346682534457256
1e-05,0.1,300,128,[30],"['leakyrelu', 'linear']",adagrad,10.333307297322085,10.655238169140436
1e-05,0.1,300,128,[30],"['leakyrelu', 'linear']",RMSprop,13.393766555942765,21.9293391611565
1e-05,0.1,300,128,[50],"['leakyrelu', 'linear']",SGDwithoutMomentum,0.23433490224197265,0.2409667386571006
1e-05,0.1,300,128,[50],"['leakyrelu', 'linear']",SGD,0.14812380582168921,0.18066394395650634
1e-05,0.1,300,128,[50],"['leakyrelu', 'linear']",adam,4.078696663979945,5.84914937439751
1e-05,0.1,300,128,[50],"['leakyrelu', 'linear']",adagrad,15.578170908275712,17.896742358864277
1e-05,0.1,300,128,[50],"['leakyrelu', 'linear']",RMSprop,16.930600771675696,18.936071829105266
1e-05,0.001,300,128,[10],"['leakyrelu', 'linear']",SGDwithoutMomentum,0.24073245069612606,0.2645858678699829
1e-05,0.001,300,128,[10],"['leakyrelu', 'linear']",SGD,0.3587518117244919,0.4706385699809889
1e-05,0.001,300,128,[10],"['leakyrelu', 'linear']",adam,8.510161059632358,8.71031341518875
1e-05,0.001,300,128,[10],"['leakyrelu', 'linear']",adagrad,0.22252220009221677,0.3228255635735328
1e-05,0.001,300,128,[10],"['leakyrelu', 'linear']",RMSprop,7.970260089090618,9.960788691340086
1e-05,0.001,300,128,[30],"['leakyrelu', 'linear']",SGDwithoutMomentum,0.8044907171513872,1.0244384805015478
1e-05,0.001,300,128,[30],"['leakyrelu', 'linear']",SGD,0.21114030695394984,0.3027109864661156
1e-05,0.001,300,128,[30],"['leakyrelu', 'linear']",adam,36.62482262702888,40.39450957381187
1e-05,0.001,300,128,[30],"['leakyrelu', 'linear']",adagrad,30.036397195368142,30.306026266608797
1e-05,0.001,300,128,[30],"['leakyrelu', 'linear']",RMSprop,66.07638131370246,70.33337382043338
1e-05,0.001,300,128,[50],"['leakyrelu', 'linear']",SGDwithoutMomentum,0.3321236229976151,0.29541027773264544
1e-05,0.001,300,128,[50],"['leakyrelu', 'linear']",SGD,0.35168392986548286,0.33886985428270633
1e-05,0.001,300,128,[50],"['leakyrelu', 'linear']",adam,44.0320640910074,50.118867904397916
1e-05,0.001,300,128,[50],"['leakyrelu', 'linear']",adagrad,141.05780972964754,146.53612504500572
1e-05,0.001,300,128,[50],"['leakyrelu', 'linear']",RMSprop,75.38845263354447,84.20792057557631
1e-05,1e-05,300,128,[10],"['leakyrelu', 'linear']",SGDwithoutMomentum,0.42611762558002847,0.4351150603990595
1e-05,1e-05,300,128,[10],"['leakyrelu', 'linear']",SGD,0.33843922669370363,0.460974925728452
1e-05,1e-05,300,128,[10],"['leakyrelu', 'linear']",adam,15.22038493317998,15.467016671266753
1e-05,1e-05,300,128,[10],"['leakyrelu', 'linear']",adagrad,1.6503043510129516,1.9354073556311806
1e-05,1e-05,300,128,[10],"['leakyrelu', 'linear']",RMSprop,6.60745490488331,7.438822840342411
1e-05,1e-05,300,128,[30],"['leakyrelu', 'linear']",SGDwithoutMomentum,0.3102603902419636,0.29514007994174885
1e-05,1e-05,300,128,[30],"['leakyrelu', 'linear']",SGD,0.19594027596735025,0.41478223874230064
1e-05,1e-05,300,128,[30],"['leakyrelu', 'linear']",adam,27.969546196386876,34.288589891943204
1e-05,1e-05,300,128,[30],"['leakyrelu', 'linear']",adagrad,62.000566993942286,63.892769577915146
1e-05,1e-05,300,128,[30],"['leakyrelu', 'linear']",RMSprop,19.047865928187555,18.47152154603292
1e-05,1e-05,300,128,[50],"['leakyrelu', 'linear']",SGDwithoutMomentum,0.5822718486093251,0.8833435457681548
1e-05,1e-05,300,128,[50],"['leakyrelu', 'linear']",SGD,0.4903917738540545,0.5112116909249933
1e-05,1e-05,300,128,[50],"['leakyrelu', 'linear']",adam,51.925928152128606,67.86027837047746
1e-05,1e-05,300,128,[50],"['leakyrelu', 'linear']",adagrad,118.24866898544023,132.7823707892695
1e-05,1e-05,300,128,[50],"['leakyrelu', 'linear']",RMSprop,65.790785932303,85.25150649895252
0.1,0.1,300,32,[10],"['sigmoid', 'linear']",SGDwithoutMomentum,,
0.1,0.1,300,32,[10],"['sigmoid', 'linear']",SGD,0.022701783430498692,0.016523501127095087
0.1,0.1,300,32,[10],"['sigmoid', 'linear']",adam,0.025255513278622965,0.01996627314436055
0.1,0.1,300,32,[10],"['sigmoid', 'linear']",adagrad,0.024614297381775917,0.018909672327957462
0.1,0.1,300,32,[10],"['sigmoid', 'linear']",RMSprop,0.029511993342069488,0.025222249136862034
0.1,0.1,300,32,[30],"['sigmoid', 'linear']",SGDwithoutMomentum,,
0.1,0.1,300,32,[30],"['sigmoid', 'linear']",SGD,0.024386935205999407,0.019113025405897918
0.1,0.1,300,32,[30],"['sigmoid', 'linear']",adam,0.023253286175461386,0.01629926073480819
0.1,0.1,300,32,[30],"['sigmoid', 'linear']",adagrad,0.017888126592081714,0.01227888469134954
0.1,0.1,300,32,[30],"['sigmoid', 'linear']",RMSprop,0.03962898074873061,0.028769424883657767
0.1,0.1,300,32,[50],"['sigmoid', 'linear']",SGDwithoutMomentum,,
0.1,0.1,300,32,[50],"['sigmoid', 'linear']",SGD,0.09215424204701751,0.08130396619854427
0.1,0.1,300,32,[50],"['sigmoid', 'linear']",adam,0.024145294655832632,0.018078035080547533
0.1,0.1,300,32,[50],"['sigmoid', 'linear']",adagrad,0.016777879247551808,0.011437184665185129
0.1,0.1,300,32,[50],"['sigmoid', 'linear']",RMSprop,0.04100699315921145,0.035725441190518736
0.1,0.001,300,32,[10],"['sigmoid', 'linear']",SGDwithoutMomentum,,
0.1,0.001,300,32,[10],"['sigmoid', 'linear']",SGD,0.0038122526560364607,0.003344687096242694
0.1,0.001,300,32,[10],"['sigmoid', 'linear']",adam,0.005617101702618274,0.006845226300390428
0.1,0.001,300,32,[10],"['sigmoid', 'linear']",adagrad,0.00855041563487706,0.006282345371839271
0.1,0.001,300,32,[10],"['sigmoid', 'linear']",RMSprop,0.010420569151014396,0.010145750334140911
0.1,0.001,300,32,[30],"['sigmoid', 'linear']",SGDwithoutMomentum,,
0.1,0.001,300,32,[30],"['sigmoid', 'linear']",SGD,0.010425867697351212,0.007448171404873224
0.1,0.001,300,32,[30],"['sigmoid', 'linear']",adam,0.004234223758801101,0.004266031387962168
0.1,0.001,300,32,[30],"['sigmoid', 'linear']",adagrad,0.006589022321172229,0.004548006635407924
0.1,0.001,300,32,[30],"['sigmoid', 'linear']",RMSprop,0.07943436448721694,0.0669463987173245
0.1,0.001,300,32,[50],"['sigmoid', 'linear']",SGDwithoutMomentum,,
0.1,0.001,300,32,[50],"['sigmoid', 'linear']",SGD,0.012360967505108792,0.008385911817342023
0.1,0.001,300,32,[50],"['sigmoid', 'linear']",adam,0.0030205602355175103,0.0031773391305144226
0.1,0.001,300,32,[50],"['sigmoid', 'linear']",adagrad,0.008207983854286805,0.0059043046254011935
0.1,0.001,300,32,[50],"['sigmoid', 'linear']",RMSprop,0.28752309385257113,0.3078355226768753
0.1,1e-05,300,32,[10],"['sigmoid', 'linear']",SGDwithoutMomentum,,
0.1,1e-05,300,32,[10],"['sigmoid', 'linear']",SGD,0.005532148405604268,0.004666560817414323
0.1,1e-05,300,32,[10],"['sigmoid', 'linear']",adam,0.0007654973648336137,0.0009483287455272236
0.1,1e-05,300,32,[10],"['sigmoid', 'linear']",adagrad,0.009711083050908158,0.008175219586130671
0.1,1e-05,300,32,[10],"['sigmoid', 'linear']",RMSprop,0.005059113595250267,0.005544904359263197
0.1,1e-05,300,32,[30],"['sigmoid', 'linear']",SGDwithoutMomentum,,
0.1,1e-05,300,32,[30],"['sigmoid', 'linear']",SGD,0.006654629349623842,0.005306565674446498
0.1,1e-05,300,32,[30],"['sigmoid', 'linear']",adam,0.0009220605404670394,0.0010179155809304642
0.1,1e-05,300,32,[30],"['sigmoid', 'linear']",adagrad,0.004715835113541738,0.004359273955834303
0.1,1e-05,300,32,[30],"['sigmoid', 'linear']",RMSprop,0.030291910606653604,0.03572270863896624
0.1,1e-05,300,32,[50],"['sigmoid', 'linear']",SGDwithoutMomentum,,
0.1,1e-05,300,32,[50],"['sigmoid', 'linear']",SGD,0.09043131662887363,0.07991543463074202
0.1,1e-05,300,32,[50],"['sigmoid', 'linear']",adam,0.00045604213666479014,0.0004981303011380104
0.1,1e-05,300,32,[50],"['sigmoid', 'linear']",adagrad,0.005461033349080851,0.003998388047184809
0.1,1e-05,300,32,[50],"['sigmoid', 'linear']",RMSprop,0.11151658201501706,0.11695289111688142
0.001,0.1,300,32,[10],"['sigmoid', 'linear']",SGDwithoutMomentum,0.020729525027159475,0.014415450511016212
0.001,0.1,300,32,[10],"['sigmoid', 'linear']",SGD,0.023304044184007274,0.01610401258085307
0.001,0.1,300,32,[10],"['sigmoid', 'linear']",adam,0.021713496103723993,0.015480630574901044
0.001,0.1,300,32,[10],"['sigmoid', 'linear']",adagrad,0.06806576130973915,0.09424490284233389
0.001,0.1,300,32,[10],"['sigmoid', 'linear']",RMSprop,0.023548202428730507,0.01732537103826907
0.001,0.1,300,32,[30],"['sigmoid', 'linear']",SGDwithoutMomentum,0.017894402104180605,0.011170433655537711
0.001,0.1,300,32,[30],"['sigmoid', 'linear']",SGD,0.023331992036964407,0.01525306564754686
0.001,0.1,300,32,[30],"['sigmoid', 'linear']",adam,0.015617815643177125,0.009750796288181186
0.001,0.1,300,32,[30],"['sigmoid', 'linear']",adagrad,1.2966310262049867,1.2667547118354323
0.001,0.1,300,32,[30],"['sigmoid', 'linear']",RMSprop,0.019355094405992625,0.014108225752930826
0.001,0.1,300,32,[50],"['sigmoid', 'linear']",SGDwithoutMomentum,0.015041325253409798,0.01217616194804563
0.001,0.1,300,32,[50],"['sigmoid', 'linear']",SGD,0.017311028994035162,0.012551646440197645
0.001,0.1,300,32,[50],"['sigmoid', 'linear']",adam,0.0284965769265214,0.03137539643824301
0.001,0.1,300,32,[50],"['sigmoid', 'linear']",adagrad,0.10776930723327323,0.09100365753661535
0.001,0.1,300,32,[50],"['sigmoid', 'linear']",RMSprop,0.020243136476653593,0.013723897661210908
0.001,0.001,300,32,[10],"['sigmoid', 'linear']",SGDwithoutMomentum,0.02584787305060494,0.01787230427540255
0.001,0.001,300,32,[10],"['sigmoid', 'linear']",SGD,0.026494298493770975,0.017245227371513787
0.001,0.001,300,32,[10],"['sigmoid', 'linear']",adam,0.011169542151018376,0.008269833085564473
0.001,0.001,300,32,[10],"['sigmoid', 'linear']",adagrad,1.4009537958263305,1.3409998591424006
0.001,0.001,300,32,[10],"['sigmoid', 'linear']",RMSprop,0.009714042292882585,0.007298824018035684
0.001,0.001,300,32,[30],"['sigmoid', 'linear']",SGDwithoutMomentum,0.014922444439723254,0.010903814299173059
0.001,0.001,300,32,[30],"['sigmoid', 'linear']",SGD,0.015759176169741908,0.012363613694895203
0.001,0.001,300,32,[30],"['sigmoid', 'linear']",adam,0.013043802320510145,0.010335786576366138
0.001,0.001,300,32,[30],"['sigmoid', 'linear']",adagrad,0.23087915219219082,0.2365808826932128
0.001,0.001,300,32,[30],"['sigmoid', 'linear']",RMSprop,0.007025095820051006,0.005127493919096747
0.001,0.001,300,32,[50],"['sigmoid', 'linear']",SGDwithoutMomentum,0.014646180704314098,0.010340732942505834
0.001,0.001,300,32,[50],"['sigmoid', 'linear']",SGD,0.016954671308806506,0.014197427014357908
0.001,0.001,300,32,[50],"['sigmoid', 'linear']",adam,0.011755426445703418,0.009308422253171196
0.001,0.001,300,32,[50],"['sigmoid', 'linear']",adagrad,0.1574931689569995,0.17601524606027344
0.001,0.001,300,32,[50],"['sigmoid', 'linear']",RMSprop,0.006569365654396936,0.005528280140608695
0.001,1e-05,300,32,[10],"['sigmoid', 'linear']",SGDwithoutMomentum,0.02011495558916295,0.015770432167582633
0.001,1e-05,300,32,[10],"['sigmoid', 'linear']",SGD,0.027963049792702404,0.02024549240425872
0.001,1e-05,300,32,[10],"['sigmoid', 'linear']",adam,0.01125272383778177,0.008923447528452536
0.001,1e-05,300,32,[10],"['sigmoid', 'linear']",adagrad,0.30391903326514474,0.3595145341964895
0.001,1e-05,300,32,[10],"['sigmoid', 'linear']",RMSprop,0.007216173425369536,0.005689268055944083
0.001,1e-05,300,32,[30],"['sigmoid', 'linear']",SGDwithoutMomentum,0.018209440522277475,0.014140958494468798
0.001,1e-05,300,32,[30],"['sigmoid', 'linear']",SGD,0.015438719816511898,0.014273537264808938
0.001,1e-05,300,32,[30],"['sigmoid', 'linear']",adam,0.010412300654598968,0.007490723240413599
0.001,1e-05,300,32,[30],"['sigmoid', 'linear']",adagrad,0.31616421378365106,0.3327591902267871
0.001,1e-05,300,32,[30],"['sigmoid', 'linear']",RMSprop,0.006463731001316289,0.004278129943967547
0.001,1e-05,300,32,[50],"['sigmoid', 'linear']",SGDwithoutMomentum,0.011123776875292169,0.01310948241322428
0.001,1e-05,300,32,[50],"['sigmoid', 'linear']",SGD,0.017533529363046255,0.016246113003213224
0.001,1e-05,300,32,[50],"['sigmoid', 'linear']",adam,0.013627522370021173,0.012328102201236646
0.001,1e-05,300,32,[50],"['sigmoid', 'linear']",adagrad,0.21417558640385465,0.18486301113089065
0.001,1e-05,300,32,[50],"['sigmoid', 'linear']",RMSprop,0.006232368883986981,0.005937986924650628
1e-05,0.1,300,32,[10],"['sigmoid', 'linear']",SGDwithoutMomentum,0.0362871248316059,0.048253862277282226
1e-05,0.1,300,32,[10],"['sigmoid', 'linear']",SGD,0.15215147356780623,0.1532861846936509
1e-05,0.1,300,32,[10],"['sigmoid', 'linear']",adam,0.15889701340236348,0.2213341461765886
1e-05,0.1,300,32,[10],"['sigmoid', 'linear']",adagrad,2.8555063262186335,2.7788482983207317
1e-05,0.1,300,32,[10],"['sigmoid', 'linear']",RMSprop,5.717932673006823,5.595778157541467
1e-05,0.1,300,32,[30],"['sigmoid', 'linear']",SGDwithoutMomentum,0.5168091659297919,0.5915211657893467
1e-05,0.1,300,32,[30],"['sigmoid', 'linear']",SGD,0.4756997586152224,0.4464545161921018
1e-05,0.1,300,32,[30],"['sigmoid', 'linear']",adam,1.5747366208728057,1.4711141785144324
1e-05,0.1,300,32,[30],"['sigmoid', 'linear']",adagrad,13.46392586125664,14.149634952264858
1e-05,0.1,300,32,[30],"['sigmoid', 'linear']",RMSprop,3.887722437289258,3.9340799853960022
1e-05,0.1,300,32,[50],"['sigmoid', 'linear']",SGDwithoutMomentum,0.17427833697991849,0.14041071366013239
1e-05,0.1,300,32,[50],"['sigmoid', 'linear']",SGD,0.1698456806792689,0.18957361649569288
1e-05,0.1,300,32,[50],"['sigmoid', 'linear']",adam,0.3949358922181434,0.43078952276959476
1e-05,0.1,300,32,[50],"['sigmoid', 'linear']",adagrad,1.0969706680000948,1.2835358393586649
1e-05,0.1,300,32,[50],"['sigmoid', 'linear']",RMSprop,15.314852469914836,15.25577152902988
1e-05,0.001,300,32,[10],"['sigmoid', 'linear']",SGDwithoutMomentum,0.43669016178241565,0.47386862352556064
1e-05,0.001,300,32,[10],"['sigmoid', 'linear']",SGD,0.16645724172038956,0.20762021208567782
1e-05,0.001,300,32,[10],"['sigmoid', 'linear']",adam,0.39349768468458973,0.3991551298446864
1e-05,0.001,300,32,[10],"['sigmoid', 'linear']",adagrad,4.026612202346255,3.8064647071776734
1e-05,0.001,300,32,[10],"['sigmoid', 'linear']",RMSprop,4.975328369881721,4.9304578373147665
1e-05,0.001,300,32,[30],"['sigmoid', 'linear']",SGDwithoutMomentum,0.5473279409928631,0.5306657580105456
1e-05,0.001,300,32,[30],"['sigmoid', 'linear']",SGD,0.4152929160988316,0.44703604989959944
1e-05,0.001,300,32,[30],"['sigmoid', 'linear']",adam,0.49260911155457787,0.518545149034368
1e-05,0.001,300,32,[30],"['sigmoid', 'linear']",adagrad,1.130035234821505,1.0748107869524046
1e-05,0.001,300,32,[30],"['sigmoid', 'linear']",RMSprop,0.856057708182442,0.8718374286623927
1e-05,0.001,300,32,[50],"['sigmoid', 'linear']",SGDwithoutMomentum,0.051693644742813995,0.051208968915909404
1e-05,0.001,300,32,[50],"['sigmoid', 'linear']",SGD,0.22812862319603103,0.4068486987519743
1e-05,0.001,300,32,[50],"['sigmoid', 'linear']",adam,3.4116462165207353,3.391927076150729
1e-05,0.001,300,32,[50],"['sigmoid', 'linear']",adagrad,5.873379388199045,6.019752694064866
1e-05,0.001,300,32,[50],"['sigmoid', 'linear']",RMSprop,25.31762462346843,25.861462979114993
1e-05,1e-05,300,32,[10],"['sigmoid', 'linear']",SGDwithoutMomentum,0.14893143292214422,0.1430722688474745
1e-05,1e-05,300,32,[10],"['sigmoid', 'linear']",SGD,0.08145395739363526,0.07509353505742507
1e-05,1e-05,300,32,[10],"['sigmoid', 'linear']",adam,2.5523515832098744,2.5436290958835843
1e-05,1e-05,300,32,[10],"['sigmoid', 'linear']",adagrad,0.7864451624267325,0.8860077986474261
1e-05,1e-05,300,32,[10],"['sigmoid', 'linear']",RMSprop,0.3935960758226293,0.36431643964003746
1e-05,1e-05,300,32,[30],"['sigmoid', 'linear']",SGDwithoutMomentum,0.07159880086840524,0.08016678009329546
1e-05,1e-05,300,32,[30],"['sigmoid', 'linear']",SGD,0.10946186044810338,0.11678684535015345
1e-05,1e-05,300,32,[30],"['sigmoid', 'linear']",adam,71.40181557477658,71.91083434085033
1e-05,1e-05,300,32,[30],"['sigmoid', 'linear']",adagrad,1.673822690190772,1.7383043571314978
1e-05,1e-05,300,32,[30],"['sigmoid', 'linear']",RMSprop,0.07253078816340264,0.06406294091427539
1e-05,1e-05,300,32,[50],"['sigmoid', 'linear']",SGDwithoutMomentum,0.07595671826131771,0.10898089630343591
1e-05,1e-05,300,32,[50],"['sigmoid', 'linear']",SGD,0.17639369098088556,0.23851271651792824
1e-05,1e-05,300,32,[50],"['sigmoid', 'linear']",adam,0.5158151860805319,0.7920075521870653
1e-05,1e-05,300,32,[50],"['sigmoid', 'linear']",adagrad,14.475259743311744,14.146284859712967
1e-05,1e-05,300,32,[50],"['sigmoid', 'linear']",RMSprop,1.1334146695043934,1.1691446004675718
0.1,0.1,300,64,[10],"['sigmoid', 'linear']",SGDwithoutMomentum,,
0.1,0.1,300,64,[10],"['sigmoid', 'linear']",SGD,0.022082466138515132,0.01787726828874826
0.1,0.1,300,64,[10],"['sigmoid', 'linear']",adam,0.020128043397201312,0.014136980733811916
0.1,0.1,300,64,[10],"['sigmoid', 'linear']",adagrad,0.02009896716222795,0.013842576927354966
0.1,0.1,300,64,[10],"['sigmoid', 'linear']",RMSprop,0.1774195429266338,0.18316189932466592
0.1,0.1,300,64,[30],"['sigmoid', 'linear']",SGDwithoutMomentum,,
0.1,0.1,300,64,[30],"['sigmoid', 'linear']",SGD,0.08763510805507088,0.08222920541727145
0.1,0.1,300,64,[30],"['sigmoid', 'linear']",adam,0.019858473235880567,0.014620444488176686
0.1,0.1,300,64,[30],"['sigmoid', 'linear']",adagrad,0.014668352794759032,0.01112056029766642
0.1,0.1,300,64,[30],"['sigmoid', 'linear']",RMSprop,0.0962156888183274,0.09833194112914727
0.1,0.1,300,64,[50],"['sigmoid', 'linear']",SGDwithoutMomentum,,
0.1,0.1,300,64,[50],"['sigmoid', 'linear']",SGD,0.08459361475220181,0.07816689637056198
0.1,0.1,300,64,[50],"['sigmoid', 'linear']",adam,0.021154876821412955,0.01432137304241109
0.1,0.1,300,64,[50],"['sigmoid', 'linear']",adagrad,0.01434315516869713,0.009786292535444751
0.1,0.1,300,64,[50],"['sigmoid', 'linear']",RMSprop,0.1673073513475239,0.17168949939209818
0.1,0.001,300,64,[10],"['sigmoid', 'linear']",SGDwithoutMomentum,,
0.1,0.001,300,64,[10],"['sigmoid', 'linear']",SGD,0.010765341813304222,0.007338429716147251
0.1,0.001,300,64,[10],"['sigmoid', 'linear']",adam,0.002569043386820022,0.002224320071076611
0.1,0.001,300,64,[10],"['sigmoid', 'linear']",adagrad,0.009405054579899708,0.006458821040247122
0.1,0.001,300,64,[10],"['sigmoid', 'linear']",RMSprop,0.04386759947803237,0.03938175572675436
0.1,0.001,300,64,[30],"['sigmoid', 'linear']",SGDwithoutMomentum,,
0.1,0.001,300,64,[30],"['sigmoid', 'linear']",SGD,0.087420028565696,0.08195785875376027
0.1,0.001,300,64,[30],"['sigmoid', 'linear']",adam,0.004766588006518235,0.005340280952787132
0.1,0.001,300,64,[30],"['sigmoid', 'linear']",adagrad,0.006929641539950723,0.005422727994813552
0.1,0.001,300,64,[30],"['sigmoid', 'linear']",RMSprop,0.03971707367486749,0.04359461484216166
0.1,0.001,300,64,[50],"['sigmoid', 'linear']",SGDwithoutMomentum,,
0.1,0.001,300,64,[50],"['sigmoid', 'linear']",SGD,0.08477707267210774,0.07582782239586357
0.1,0.001,300,64,[50],"['sigmoid', 'linear']",adam,0.0033627818704771413,0.002643632049130393
0.1,0.001,300,64,[50],"['sigmoid', 'linear']",adagrad,0.008961800741050217,0.006764673028358784
0.1,0.001,300,64,[50],"['sigmoid', 'linear']",RMSprop,0.05665562265820704,0.04497193120107372
0.1,1e-05,300,64,[10],"['sigmoid', 'linear']",SGDwithoutMomentum,,
0.1,1e-05,300,64,[10],"['sigmoid', 'linear']",SGD,0.003593692186769209,0.002781520634752088
0.1,1e-05,300,64,[10],"['sigmoid', 'linear']",adam,0.0007551089557246106,0.0007362610098316525
0.1,1e-05,300,64,[10],"['sigmoid', 'linear']",adagrad,0.01097371903021288,0.007920354019269282
0.1,1e-05,300,64,[10],"['sigmoid', 'linear']",RMSprop,0.08037827876340811,0.08251681351060117
0.1,1e-05,300,64,[30],"['sigmoid', 'linear']",SGDwithoutMomentum,,
0.1,1e-05,300,64,[30],"['sigmoid', 'linear']",SGD,0.08392417110153393,0.07710387868205372
0.1,1e-05,300,64,[30],"['sigmoid', 'linear']",adam,0.0013218428957506869,0.0018283833780690247
0.1,1e-05,300,64,[30],"['sigmoid', 'linear']",adagrad,0.005992232225907536,0.005483909460824121
0.1,1e-05,300,64,[30],"['sigmoid', 'linear']",RMSprop,0.06497314143858603,0.06652591661937121
0.1,1e-05,300,64,[50],"['sigmoid', 'linear']",SGDwithoutMomentum,,
0.1,1e-05,300,64,[50],"['sigmoid', 'linear']",SGD,0.09717281678592907,0.09353835820522338
0.1,1e-05,300,64,[50],"['sigmoid', 'linear']",adam,0.000857008843651628,0.0007168558432650074
0.1,1e-05,300,64,[50],"['sigmoid', 'linear']",adagrad,0.009908056534473358,0.0075148066830692025
0.1,1e-05,300,64,[50],"['sigmoid', 'linear']",RMSprop,0.09300433403567201,0.08674598253113272
0.001,0.1,300,64,[10],"['sigmoid', 'linear']",SGDwithoutMomentum,0.02254272540859211,0.013371806588644808
0.001,0.1,300,64,[10],"['sigmoid', 'linear']",SGD,0.0249908971387212,0.020516174256184006
0.001,0.1,300,64,[10],"['sigmoid', 'linear']",adam,0.03431030954384062,0.024652863773728217
0.001,0.1,300,64,[10],"['sigmoid', 'linear']",adagrad,0.386821492895097,0.4218320684214831
0.001,0.1,300,64,[10],"['sigmoid', 'linear']",RMSprop,0.019736250734130344,0.013997611379067543
0.001,0.1,300,64,[30],"['sigmoid', 'linear']",SGDwithoutMomentum,0.01757644854359177,0.014895513342498052
0.001,0.1,300,64,[30],"['sigmoid', 'linear']",SGD,0.02433538792617009,0.015412531831332755
0.001,0.1,300,64,[30],"['sigmoid', 'linear']",adam,0.016183804289161836,0.011646540971156045
0.001,0.1,300,64,[30],"['sigmoid', 'linear']",adagrad,1.642699767981059,1.5920266935599934
0.001,0.1,300,64,[30],"['sigmoid', 'linear']",RMSprop,0.015963940403337862,0.010570474173210484
0.001,0.1,300,64,[50],"['sigmoid', 'linear']",SGDwithoutMomentum,0.01557499738444838,0.013044439429732968
0.001,0.1,300,64,[50],"['sigmoid', 'linear']",SGD,0.01638885146286387,0.011912209252585
0.001,0.1,300,64,[50],"['sigmoid', 'linear']",adam,0.010346821929614121,0.008916418917297629
0.001,0.1,300,64,[50],"['sigmoid', 'linear']",adagrad,0.14945567947283442,0.19624327765997962
0.001,0.1,300,64,[50],"['sigmoid', 'linear']",RMSprop,0.015569875137930284,0.011733330558205444
0.001,0.001,300,64,[10],"['sigmoid', 'linear']",SGDwithoutMomentum,0.02318234801826839,0.018027970086248908
0.001,0.001,300,64,[10],"['sigmoid', 'linear']",SGD,0.0237949512170757,0.01629063326519836
0.001,0.001,300,64,[10],"['sigmoid', 'linear']",adam,0.027220198985028622,0.02904995007341148
0.001,0.001,300,64,[10],"['sigmoid', 'linear']",adagrad,0.12955030642079268,0.10211943042441382
0.001,0.001,300,64,[10],"['sigmoid', 'linear']",RMSprop,0.009309162361319557,0.0075698210742504825
0.001,0.001,300,64,[30],"['sigmoid', 'linear']",SGDwithoutMomentum,0.01236081379459372,0.01189514669314377
0.001,0.001,300,64,[30],"['sigmoid', 'linear']",SGD,0.017941950272561062,0.018395980913862776
0.001,0.001,300,64,[30],"['sigmoid', 'linear']",adam,0.020624000773775474,0.021216896081470992
0.001,0.001,300,64,[30],"['sigmoid', 'linear']",adagrad,3.47723331944803,3.5981932452165664
0.001,0.001,300,64,[30],"['sigmoid', 'linear']",RMSprop,0.008079064736229552,0.0057599539239819855
0.001,0.001,300,64,[50],"['sigmoid', 'linear']",SGDwithoutMomentum,0.01697222694167295,0.013666041919974503
0.001,0.001,300,64,[50],"['sigmoid', 'linear']",SGD,0.020841530902724885,0.01893978811132225
0.001,0.001,300,64,[50],"['sigmoid', 'linear']",adam,0.05413736281070384,0.05373676049625416
0.001,0.001,300,64,[50],"['sigmoid', 'linear']",adagrad,0.31688963820575583,0.3647254561844059
0.001,0.001,300,64,[50],"['sigmoid', 'linear']",RMSprop,0.009476245786475424,0.008110496889456392
0.001,1e-05,300,64,[10],"['sigmoid', 'linear']",SGDwithoutMomentum,0.01954678676002331,0.013284357509506434
0.001,1e-05,300,64,[10],"['sigmoid', 'linear']",SGD,0.01802818286183938,0.014760138532242529
0.001,1e-05,300,64,[10],"['sigmoid', 'linear']",adam,0.08967256745054644,0.07206062537786856
