eta,lmbd,epochs,batch_size,n_hidden_layers,activation_func,optimiser,training_accuracy,validation_accuracy
1e-05,0.001,300,128,[10],"['relu', 'sigmoid']",adam,0.37185929648241206,0.3742690058479532
1e-05,0.001,300,128,[10],"['relu', 'sigmoid']",adagrad,0.37185929648241206,0.3742690058479532
1e-05,0.001,300,128,[10],"['relu', 'sigmoid']",RMSprop,0.628140703517588,0.6257309941520468
1e-05,0.001,300,128,[30],"['relu', 'sigmoid']",SGDwithoutMomentum,0.37185929648241206,0.3742690058479532
1e-05,0.001,300,128,[30],"['relu', 'sigmoid']",SGD,0.37185929648241206,0.3742690058479532
1e-05,0.001,300,128,[30],"['relu', 'sigmoid']",adam,0.38190954773869346,0.38596491228070173
1e-05,0.001,300,128,[30],"['relu', 'sigmoid']",adagrad,0.37185929648241206,0.3742690058479532
1e-05,0.001,300,128,[30],"['relu', 'sigmoid']",RMSprop,0.37185929648241206,0.3742690058479532
1e-05,0.001,300,128,[50],"['relu', 'sigmoid']",SGDwithoutMomentum,0.628140703517588,0.6257309941520468
1e-05,0.001,300,128,[50],"['relu', 'sigmoid']",SGD,0.37185929648241206,0.3742690058479532
1e-05,0.001,300,128,[50],"['relu', 'sigmoid']",adam,0.628140703517588,0.6257309941520468
1e-05,0.001,300,128,[50],"['relu', 'sigmoid']",adagrad,0.628140703517588,0.6257309941520468
1e-05,0.001,300,128,[50],"['relu', 'sigmoid']",RMSprop,0.37185929648241206,0.3742690058479532
1e-05,1e-05,300,128,[10],"['relu', 'sigmoid']",SGDwithoutMomentum,0.37185929648241206,0.3742690058479532
1e-05,1e-05,300,128,[10],"['relu', 'sigmoid']",SGD,0.628140703517588,0.6257309941520468
1e-05,1e-05,300,128,[10],"['relu', 'sigmoid']",adam,0.8090452261306532,0.7777777777777778
1e-05,1e-05,300,128,[10],"['relu', 'sigmoid']",adagrad,0.37185929648241206,0.3742690058479532
1e-05,1e-05,300,128,[10],"['relu', 'sigmoid']",RMSprop,0.37185929648241206,0.3742690058479532
1e-05,1e-05,300,128,[30],"['relu', 'sigmoid']",SGDwithoutMomentum,0.37185929648241206,0.3742690058479532
1e-05,1e-05,300,128,[30],"['relu', 'sigmoid']",SGD,0.3869346733668342,0.38596491228070173
1e-05,1e-05,300,128,[30],"['relu', 'sigmoid']",adam,0.3743718592964824,0.38596491228070173
1e-05,1e-05,300,128,[30],"['relu', 'sigmoid']",adagrad,0.37185929648241206,0.3742690058479532
1e-05,1e-05,300,128,[30],"['relu', 'sigmoid']",RMSprop,0.37185929648241206,0.3742690058479532
1e-05,1e-05,300,128,[50],"['relu', 'sigmoid']",SGDwithoutMomentum,0.37185929648241206,0.3742690058479532
1e-05,1e-05,300,128,[50],"['relu', 'sigmoid']",SGD,0.37185929648241206,0.3742690058479532
1e-05,1e-05,300,128,[50],"['relu', 'sigmoid']",adam,0.37185929648241206,0.3742690058479532
1e-05,1e-05,300,128,[50],"['relu', 'sigmoid']",adagrad,0.37185929648241206,0.3742690058479532
1e-05,1e-05,300,128,[50],"['relu', 'sigmoid']",RMSprop,0.37185929648241206,0.3742690058479532
0.1,0.1,300,32,[10],"['sigmoid', 'sigmoid']",SGDwithoutMomentum,0.628140703517588,0.6257309941520468
0.1,0.1,300,32,[10],"['sigmoid', 'sigmoid']",SGD,0.628140703517588,0.6257309941520468
0.1,0.1,300,32,[10],"['sigmoid', 'sigmoid']",adam,0.628140703517588,0.6257309941520468
0.1,0.1,300,32,[10],"['sigmoid', 'sigmoid']",adagrad,0.628140703517588,0.6257309941520468
0.1,0.1,300,32,[10],"['sigmoid', 'sigmoid']",RMSprop,0.628140703517588,0.6257309941520468
0.1,0.1,300,32,[30],"['sigmoid', 'sigmoid']",SGDwithoutMomentum,0.37185929648241206,0.3742690058479532
0.1,0.1,300,32,[30],"['sigmoid', 'sigmoid']",SGD,0.628140703517588,0.6257309941520468
0.1,0.1,300,32,[30],"['sigmoid', 'sigmoid']",adam,0.37185929648241206,0.3742690058479532
0.1,0.1,300,32,[30],"['sigmoid', 'sigmoid']",adagrad,0.9447236180904522,0.8830409356725146
0.1,0.1,300,32,[30],"['sigmoid', 'sigmoid']",RMSprop,0.628140703517588,0.6257309941520468
0.1,0.1,300,32,[50],"['sigmoid', 'sigmoid']",SGDwithoutMomentum,0.628140703517588,0.6257309941520468
0.1,0.1,300,32,[50],"['sigmoid', 'sigmoid']",SGD,0.628140703517588,0.6257309941520468
0.1,0.1,300,32,[50],"['sigmoid', 'sigmoid']",adam,0.628140703517588,0.6257309941520468
0.1,0.1,300,32,[50],"['sigmoid', 'sigmoid']",adagrad,0.9321608040201005,0.8771929824561403
0.1,0.1,300,32,[50],"['sigmoid', 'sigmoid']",RMSprop,0.628140703517588,0.6257309941520468
0.1,0.001,300,32,[10],"['sigmoid', 'sigmoid']",SGDwithoutMomentum,0.628140703517588,0.6257309941520468
0.1,0.001,300,32,[10],"['sigmoid', 'sigmoid']",SGD,0.628140703517588,0.6257309941520468
0.1,0.001,300,32,[10],"['sigmoid', 'sigmoid']",adam,0.628140703517588,0.6257309941520468
0.1,0.001,300,32,[10],"['sigmoid', 'sigmoid']",adagrad,0.628140703517588,0.6257309941520468
0.1,0.001,300,32,[10],"['sigmoid', 'sigmoid']",RMSprop,0.628140703517588,0.6257309941520468
0.1,0.001,300,32,[30],"['sigmoid', 'sigmoid']",SGDwithoutMomentum,0.37185929648241206,0.3742690058479532
0.1,0.001,300,32,[30],"['sigmoid', 'sigmoid']",SGD,0.628140703517588,0.6257309941520468
0.1,0.001,300,32,[30],"['sigmoid', 'sigmoid']",adam,0.628140703517588,0.6257309941520468
0.1,0.001,300,32,[30],"['sigmoid', 'sigmoid']",adagrad,0.9321608040201005,0.8713450292397661
0.1,0.001,300,32,[30],"['sigmoid', 'sigmoid']",RMSprop,0.628140703517588,0.6257309941520468
0.1,0.001,300,32,[50],"['sigmoid', 'sigmoid']",SGDwithoutMomentum,0.628140703517588,0.6257309941520468
0.1,0.001,300,32,[50],"['sigmoid', 'sigmoid']",SGD,0.6306532663316583,0.631578947368421
0.1,0.001,300,32,[50],"['sigmoid', 'sigmoid']",adam,0.628140703517588,0.6257309941520468
0.1,0.001,300,32,[50],"['sigmoid', 'sigmoid']",adagrad,0.9472361809045227,0.9005847953216374
0.1,0.001,300,32,[50],"['sigmoid', 'sigmoid']",RMSprop,0.628140703517588,0.6257309941520468
0.1,1e-05,300,32,[10],"['sigmoid', 'sigmoid']",SGDwithoutMomentum,0.628140703517588,0.6257309941520468
0.1,1e-05,300,32,[10],"['sigmoid', 'sigmoid']",SGD,0.628140703517588,0.6257309941520468
0.1,1e-05,300,32,[10],"['sigmoid', 'sigmoid']",adam,0.628140703517588,0.6257309941520468
0.1,1e-05,300,32,[10],"['sigmoid', 'sigmoid']",adagrad,0.9120603015075377,0.8830409356725146
0.1,1e-05,300,32,[10],"['sigmoid', 'sigmoid']",RMSprop,0.628140703517588,0.6257309941520468
0.1,1e-05,300,32,[30],"['sigmoid', 'sigmoid']",SGDwithoutMomentum,0.6306532663316583,0.6257309941520468
0.1,1e-05,300,32,[30],"['sigmoid', 'sigmoid']",SGD,0.6306532663316583,0.6257309941520468
0.1,1e-05,300,32,[30],"['sigmoid', 'sigmoid']",adam,0.628140703517588,0.6257309941520468
0.1,1e-05,300,32,[30],"['sigmoid', 'sigmoid']",adagrad,0.9170854271356784,0.8830409356725146
0.1,1e-05,300,32,[30],"['sigmoid', 'sigmoid']",RMSprop,0.628140703517588,0.6257309941520468
0.1,1e-05,300,32,[50],"['sigmoid', 'sigmoid']",SGDwithoutMomentum,0.6733668341708543,0.672514619883041
0.1,1e-05,300,32,[50],"['sigmoid', 'sigmoid']",SGD,0.6331658291457286,0.631578947368421
0.1,1e-05,300,32,[50],"['sigmoid', 'sigmoid']",adam,0.628140703517588,0.6257309941520468
0.1,1e-05,300,32,[50],"['sigmoid', 'sigmoid']",adagrad,0.9346733668341709,0.8771929824561403
0.1,1e-05,300,32,[50],"['sigmoid', 'sigmoid']",RMSprop,0.628140703517588,0.6257309941520468
0.01,0.1,300,32,[10],"['sigmoid', 'sigmoid']",SGDwithoutMomentum,0.628140703517588,0.6257309941520468
0.01,0.1,300,32,[10],"['sigmoid', 'sigmoid']",SGD,0.628140703517588,0.6257309941520468
0.01,0.1,300,32,[10],"['sigmoid', 'sigmoid']",adam,0.628140703517588,0.6257309941520468
0.01,0.1,300,32,[10],"['sigmoid', 'sigmoid']",adagrad,0.9396984924623115,0.8888888888888888
0.01,0.1,300,32,[10],"['sigmoid', 'sigmoid']",RMSprop,0.9045226130653267,0.8771929824561403
0.01,0.1,300,32,[30],"['sigmoid', 'sigmoid']",SGDwithoutMomentum,0.628140703517588,0.6257309941520468
0.01,0.1,300,32,[30],"['sigmoid', 'sigmoid']",SGD,0.628140703517588,0.6257309941520468
0.01,0.1,300,32,[30],"['sigmoid', 'sigmoid']",adam,0.8994974874371859,0.8888888888888888
0.01,0.1,300,32,[30],"['sigmoid', 'sigmoid']",adagrad,0.8894472361809045,0.8596491228070176
0.01,0.1,300,32,[30],"['sigmoid', 'sigmoid']",RMSprop,0.9321608040201005,0.8888888888888888
0.01,0.1,300,32,[50],"['sigmoid', 'sigmoid']",SGDwithoutMomentum,0.628140703517588,0.6257309941520468
0.01,0.1,300,32,[50],"['sigmoid', 'sigmoid']",SGD,0.628140703517588,0.6257309941520468
0.01,0.1,300,32,[50],"['sigmoid', 'sigmoid']",adam,0.9321608040201005,0.8830409356725146
0.01,0.1,300,32,[50],"['sigmoid', 'sigmoid']",adagrad,0.9371859296482412,0.8713450292397661
0.01,0.1,300,32,[50],"['sigmoid', 'sigmoid']",RMSprop,0.9271356783919598,0.8888888888888888
0.01,0.001,300,32,[10],"['sigmoid', 'sigmoid']",SGDwithoutMomentum,0.628140703517588,0.6257309941520468
0.01,0.001,300,32,[10],"['sigmoid', 'sigmoid']",SGD,0.6306532663316583,0.631578947368421
0.01,0.001,300,32,[10],"['sigmoid', 'sigmoid']",adam,0.9396984924623115,0.8830409356725146
0.01,0.001,300,32,[10],"['sigmoid', 'sigmoid']",adagrad,0.8844221105527639,0.8128654970760234
0.01,0.001,300,32,[10],"['sigmoid', 'sigmoid']",RMSprop,0.9346733668341709,0.8888888888888888
0.01,0.001,300,32,[30],"['sigmoid', 'sigmoid']",SGDwithoutMomentum,0.635678391959799,0.631578947368421
0.01,0.001,300,32,[30],"['sigmoid', 'sigmoid']",SGD,0.628140703517588,0.6257309941520468
0.01,0.001,300,32,[30],"['sigmoid', 'sigmoid']",adam,0.9221105527638191,0.8771929824561403
0.01,0.001,300,32,[30],"['sigmoid', 'sigmoid']",adagrad,0.907035175879397,0.8421052631578947
0.01,0.001,300,32,[30],"['sigmoid', 'sigmoid']",RMSprop,0.9321608040201005,0.8830409356725146
0.01,0.001,300,32,[50],"['sigmoid', 'sigmoid']",SGDwithoutMomentum,0.6306532663316583,0.6257309941520468
0.01,0.001,300,32,[50],"['sigmoid', 'sigmoid']",SGD,0.6331658291457286,0.6257309941520468
0.01,0.001,300,32,[50],"['sigmoid', 'sigmoid']",adam,0.9371859296482412,0.8771929824561403
0.01,0.001,300,32,[50],"['sigmoid', 'sigmoid']",adagrad,0.9547738693467337,0.8947368421052632
0.01,0.001,300,32,[50],"['sigmoid', 'sigmoid']",RMSprop,0.9396984924623115,0.8771929824561403
0.01,1e-05,300,32,[10],"['sigmoid', 'sigmoid']",SGDwithoutMomentum,0.628140703517588,0.6257309941520468
0.01,1e-05,300,32,[10],"['sigmoid', 'sigmoid']",SGD,0.628140703517588,0.6257309941520468
0.01,1e-05,300,32,[10],"['sigmoid', 'sigmoid']",adam,0.628140703517588,0.6257309941520468
0.01,1e-05,300,32,[10],"['sigmoid', 'sigmoid']",adagrad,0.9195979899497487,0.8654970760233918
0.01,1e-05,300,32,[10],"['sigmoid', 'sigmoid']",RMSprop,0.9221105527638191,0.8947368421052632
0.01,1e-05,300,32,[30],"['sigmoid', 'sigmoid']",SGDwithoutMomentum,0.6306532663316583,0.6257309941520468
0.01,1e-05,300,32,[30],"['sigmoid', 'sigmoid']",SGD,0.6331658291457286,0.6257309941520468
0.01,1e-05,300,32,[30],"['sigmoid', 'sigmoid']",adam,0.9221105527638191,0.8713450292397661
0.01,1e-05,300,32,[30],"['sigmoid', 'sigmoid']",adagrad,0.9321608040201005,0.8713450292397661
0.01,1e-05,300,32,[30],"['sigmoid', 'sigmoid']",RMSprop,0.9296482412060302,0.8830409356725146
0.01,1e-05,300,32,[50],"['sigmoid', 'sigmoid']",SGDwithoutMomentum,0.635678391959799,0.631578947368421
0.01,1e-05,300,32,[50],"['sigmoid', 'sigmoid']",SGD,0.635678391959799,0.6374269005847953
0.01,1e-05,300,32,[50],"['sigmoid', 'sigmoid']",adam,0.9195979899497487,0.8830409356725146
0.01,1e-05,300,32,[50],"['sigmoid', 'sigmoid']",adagrad,0.9422110552763819,0.8888888888888888
0.01,1e-05,300,32,[50],"['sigmoid', 'sigmoid']",RMSprop,0.8969849246231156,0.8596491228070176
0.001,0.1,300,32,[10],"['sigmoid', 'sigmoid']",SGDwithoutMomentum,0.628140703517588,0.6257309941520468
0.001,0.1,300,32,[10],"['sigmoid', 'sigmoid']",SGD,0.9120603015075377,0.8771929824561403
0.001,0.1,300,32,[10],"['sigmoid', 'sigmoid']",adam,0.9472361809045227,0.8771929824561403
0.001,0.1,300,32,[10],"['sigmoid', 'sigmoid']",adagrad,0.628140703517588,0.6257309941520468
0.001,0.1,300,32,[10],"['sigmoid', 'sigmoid']",RMSprop,0.9396984924623115,0.8771929824561403
0.001,0.1,300,32,[30],"['sigmoid', 'sigmoid']",SGDwithoutMomentum,0.628140703517588,0.6257309941520468
0.001,0.1,300,32,[30],"['sigmoid', 'sigmoid']",SGD,0.907035175879397,0.8771929824561403
0.001,0.1,300,32,[30],"['sigmoid', 'sigmoid']",adam,0.9447236180904522,0.8771929824561403
0.001,0.1,300,32,[30],"['sigmoid', 'sigmoid']",adagrad,0.8668341708542714,0.8011695906432749
0.001,0.1,300,32,[30],"['sigmoid', 'sigmoid']",RMSprop,0.9321608040201005,0.8888888888888888
0.001,0.1,300,32,[50],"['sigmoid', 'sigmoid']",SGDwithoutMomentum,0.37185929648241206,0.3742690058479532
0.001,0.1,300,32,[50],"['sigmoid', 'sigmoid']",SGD,0.6381909547738693,0.6374269005847953
0.001,0.1,300,32,[50],"['sigmoid', 'sigmoid']",adam,0.9547738693467337,0.8888888888888888
0.001,0.1,300,32,[50],"['sigmoid', 'sigmoid']",adagrad,0.628140703517588,0.6257309941520468
0.001,0.1,300,32,[50],"['sigmoid', 'sigmoid']",RMSprop,0.9422110552763819,0.8830409356725146
0.001,0.001,300,32,[10],"['sigmoid', 'sigmoid']",SGDwithoutMomentum,0.628140703517588,0.6257309941520468
0.001,0.001,300,32,[10],"['sigmoid', 'sigmoid']",SGD,0.6432160804020101,0.6374269005847953
0.001,0.001,300,32,[10],"['sigmoid', 'sigmoid']",adam,0.628140703517588,0.6257309941520468
0.001,0.001,300,32,[10],"['sigmoid', 'sigmoid']",adagrad,0.3693467336683417,0.3742690058479532
0.001,0.001,300,32,[10],"['sigmoid', 'sigmoid']",RMSprop,0.9422110552763819,0.9064327485380117
0.001,0.001,300,32,[30],"['sigmoid', 'sigmoid']",SGDwithoutMomentum,0.9371859296482412,0.9005847953216374
0.001,0.001,300,32,[30],"['sigmoid', 'sigmoid']",SGD,0.6457286432160804,0.631578947368421
0.001,0.001,300,32,[30],"['sigmoid', 'sigmoid']",adam,0.9447236180904522,0.8947368421052632
0.001,0.001,300,32,[30],"['sigmoid', 'sigmoid']",adagrad,0.628140703517588,0.6257309941520468
0.001,0.001,300,32,[30],"['sigmoid', 'sigmoid']",RMSprop,0.957286432160804,0.9122807017543859
0.001,0.001,300,32,[50],"['sigmoid', 'sigmoid']",SGDwithoutMomentum,0.37185929648241206,0.3742690058479532
0.001,0.001,300,32,[50],"['sigmoid', 'sigmoid']",SGD,0.8341708542713567,0.8538011695906432
0.001,0.001,300,32,[50],"['sigmoid', 'sigmoid']",adam,0.9522613065326633,0.8830409356725146
0.001,0.001,300,32,[50],"['sigmoid', 'sigmoid']",adagrad,0.8341708542713567,0.8362573099415205
0.001,0.001,300,32,[50],"['sigmoid', 'sigmoid']",RMSprop,0.9371859296482412,0.9005847953216374
0.001,1e-05,300,32,[10],"['sigmoid', 'sigmoid']",SGDwithoutMomentum,0.628140703517588,0.6257309941520468
0.001,1e-05,300,32,[10],"['sigmoid', 'sigmoid']",SGD,0.628140703517588,0.6257309941520468
0.001,1e-05,300,32,[10],"['sigmoid', 'sigmoid']",adam,0.949748743718593,0.9064327485380117
0.001,1e-05,300,32,[10],"['sigmoid', 'sigmoid']",adagrad,0.628140703517588,0.6257309941520468
0.001,1e-05,300,32,[10],"['sigmoid', 'sigmoid']",RMSprop,0.9246231155778895,0.8830409356725146
0.001,1e-05,300,32,[30],"['sigmoid', 'sigmoid']",SGDwithoutMomentum,0.628140703517588,0.6257309941520468
0.001,1e-05,300,32,[30],"['sigmoid', 'sigmoid']",SGD,0.7763819095477387,0.7894736842105263
0.001,1e-05,300,32,[30],"['sigmoid', 'sigmoid']",adam,0.9422110552763819,0.8830409356725146
0.001,1e-05,300,32,[30],"['sigmoid', 'sigmoid']",adagrad,0.8190954773869347,0.8128654970760234
0.001,1e-05,300,32,[30],"['sigmoid', 'sigmoid']",RMSprop,0.7638190954773869,0.8128654970760234
0.001,1e-05,300,32,[50],"['sigmoid', 'sigmoid']",SGDwithoutMomentum,0.8869346733668342,0.8654970760233918
0.001,1e-05,300,32,[50],"['sigmoid', 'sigmoid']",SGD,0.6608040201005025,0.6491228070175439
0.001,1e-05,300,32,[50],"['sigmoid', 'sigmoid']",adam,0.964824120603015,0.9005847953216374
0.001,1e-05,300,32,[50],"['sigmoid', 'sigmoid']",adagrad,0.37185929648241206,0.3742690058479532
0.001,1e-05,300,32,[50],"['sigmoid', 'sigmoid']",RMSprop,0.9447236180904522,0.8713450292397661
0.0001,0.1,300,32,[10],"['sigmoid', 'sigmoid']",SGDwithoutMomentum,0.628140703517588,0.6257309941520468
0.0001,0.1,300,32,[10],"['sigmoid', 'sigmoid']",SGD,0.914572864321608,0.8888888888888888
0.0001,0.1,300,32,[10],"['sigmoid', 'sigmoid']",adam,0.628140703517588,0.6257309941520468
0.0001,0.1,300,32,[10],"['sigmoid', 'sigmoid']",adagrad,0.37185929648241206,0.3742690058479532
0.0001,0.1,300,32,[10],"['sigmoid', 'sigmoid']",RMSprop,0.6306532663316583,0.6257309941520468
0.0001,0.1,300,32,[30],"['sigmoid', 'sigmoid']",SGDwithoutMomentum,0.628140703517588,0.6257309941520468
0.0001,0.1,300,32,[30],"['sigmoid', 'sigmoid']",SGD,0.3492462311557789,0.3508771929824561
0.0001,0.1,300,32,[30],"['sigmoid', 'sigmoid']",adam,0.871859296482412,0.847953216374269
0.0001,0.1,300,32,[30],"['sigmoid', 'sigmoid']",adagrad,0.628140703517588,0.6257309941520468
0.0001,0.1,300,32,[30],"['sigmoid', 'sigmoid']",RMSprop,0.6457286432160804,0.6374269005847953
0.0001,0.1,300,32,[50],"['sigmoid', 'sigmoid']",SGDwithoutMomentum,0.628140703517588,0.6257309941520468
0.0001,0.1,300,32,[50],"['sigmoid', 'sigmoid']",SGD,0.37185929648241206,0.3742690058479532
0.0001,0.1,300,32,[50],"['sigmoid', 'sigmoid']",adam,0.628140703517588,0.6257309941520468
0.0001,0.1,300,32,[50],"['sigmoid', 'sigmoid']",adagrad,0.6306532663316583,0.6257309941520468
0.0001,0.1,300,32,[50],"['sigmoid', 'sigmoid']",RMSprop,0.5829145728643216,0.6081871345029239
0.0001,0.001,300,32,[10],"['sigmoid', 'sigmoid']",SGDwithoutMomentum,0.628140703517588,0.6257309941520468
0.0001,0.001,300,32,[10],"['sigmoid', 'sigmoid']",SGD,0.628140703517588,0.6257309941520468
0.0001,0.001,300,32,[10],"['sigmoid', 'sigmoid']",adam,0.628140703517588,0.6257309941520468
0.0001,0.001,300,32,[10],"['sigmoid', 'sigmoid']",adagrad,0.37185929648241206,0.3742690058479532
0.0001,0.001,300,32,[10],"['sigmoid', 'sigmoid']",RMSprop,0.37185929648241206,0.3742690058479532
0.0001,0.001,300,32,[30],"['sigmoid', 'sigmoid']",SGDwithoutMomentum,0.8844221105527639,0.8538011695906432
0.0001,0.001,300,32,[30],"['sigmoid', 'sigmoid']",SGD,0.37185929648241206,0.3742690058479532
0.0001,0.001,300,32,[30],"['sigmoid', 'sigmoid']",adam,0.8668341708542714,0.8654970760233918
0.0001,0.001,300,32,[30],"['sigmoid', 'sigmoid']",adagrad,0.628140703517588,0.6257309941520468
0.0001,0.001,300,32,[30],"['sigmoid', 'sigmoid']",RMSprop,0.8969849246231156,0.8538011695906432
0.0001,0.001,300,32,[50],"['sigmoid', 'sigmoid']",SGDwithoutMomentum,0.628140703517588,0.6257309941520468
0.0001,0.001,300,32,[50],"['sigmoid', 'sigmoid']",SGD,0.37185929648241206,0.3742690058479532
0.0001,0.001,300,32,[50],"['sigmoid', 'sigmoid']",adam,0.8994974874371859,0.8947368421052632
0.0001,0.001,300,32,[50],"['sigmoid', 'sigmoid']",adagrad,0.37185929648241206,0.3742690058479532
0.0001,0.001,300,32,[50],"['sigmoid', 'sigmoid']",RMSprop,0.9271356783919598,0.8830409356725146
0.0001,1e-05,300,32,[10],"['sigmoid', 'sigmoid']",SGDwithoutMomentum,0.628140703517588,0.6257309941520468
0.0001,1e-05,300,32,[10],"['sigmoid', 'sigmoid']",SGD,0.37185929648241206,0.3742690058479532
0.0001,1e-05,300,32,[10],"['sigmoid', 'sigmoid']",adam,0.628140703517588,0.6257309941520468
0.0001,1e-05,300,32,[10],"['sigmoid', 'sigmoid']",adagrad,0.628140703517588,0.6257309941520468
0.0001,1e-05,300,32,[10],"['sigmoid', 'sigmoid']",RMSprop,0.3768844221105528,0.38596491228070173
0.0001,1e-05,300,32,[30],"['sigmoid', 'sigmoid']",SGDwithoutMomentum,0.37185929648241206,0.3742690058479532
0.0001,1e-05,300,32,[30],"['sigmoid', 'sigmoid']",SGD,0.37185929648241206,0.3742690058479532
0.0001,1e-05,300,32,[30],"['sigmoid', 'sigmoid']",adam,0.914572864321608,0.8128654970760234
0.0001,1e-05,300,32,[30],"['sigmoid', 'sigmoid']",adagrad,0.37185929648241206,0.3742690058479532
0.0001,1e-05,300,32,[30],"['sigmoid', 'sigmoid']",RMSprop,0.9195979899497487,0.8421052631578947
0.0001,1e-05,300,32,[50],"['sigmoid', 'sigmoid']",SGDwithoutMomentum,0.628140703517588,0.6257309941520468
0.0001,1e-05,300,32,[50],"['sigmoid', 'sigmoid']",SGD,0.628140703517588,0.6257309941520468
0.0001,1e-05,300,32,[50],"['sigmoid', 'sigmoid']",adam,0.9447236180904522,0.8771929824561403
0.0001,1e-05,300,32,[50],"['sigmoid', 'sigmoid']",adagrad,0.628140703517588,0.6257309941520468
0.0001,1e-05,300,32,[50],"['sigmoid', 'sigmoid']",RMSprop,0.864321608040201,0.847953216374269
1e-05,0.1,300,32,[10],"['sigmoid', 'sigmoid']",SGDwithoutMomentum,0.37185929648241206,0.3742690058479532
1e-05,0.1,300,32,[10],"['sigmoid', 'sigmoid']",SGD,0.628140703517588,0.6257309941520468
1e-05,0.1,300,32,[10],"['sigmoid', 'sigmoid']",adam,0.37185929648241206,0.3742690058479532
1e-05,0.1,300,32,[10],"['sigmoid', 'sigmoid']",adagrad,0.37185929648241206,0.3742690058479532
1e-05,0.1,300,32,[10],"['sigmoid', 'sigmoid']",RMSprop,0.628140703517588,0.6257309941520468
1e-05,0.1,300,32,[30],"['sigmoid', 'sigmoid']",SGDwithoutMomentum,0.37185929648241206,0.3742690058479532
1e-05,0.1,300,32,[30],"['sigmoid', 'sigmoid']",SGD,0.628140703517588,0.6257309941520468
1e-05,0.1,300,32,[30],"['sigmoid', 'sigmoid']",adam,0.628140703517588,0.6257309941520468
1e-05,0.1,300,32,[30],"['sigmoid', 'sigmoid']",adagrad,0.628140703517588,0.6257309941520468
1e-05,0.1,300,32,[30],"['sigmoid', 'sigmoid']",RMSprop,0.24623115577889448,0.23976608187134502
1e-05,0.1,300,32,[50],"['sigmoid', 'sigmoid']",SGDwithoutMomentum,0.37185929648241206,0.3742690058479532
1e-05,0.1,300,32,[50],"['sigmoid', 'sigmoid']",SGD,0.37185929648241206,0.3742690058479532
1e-05,0.1,300,32,[50],"['sigmoid', 'sigmoid']",adam,0.628140703517588,0.6257309941520468
1e-05,0.1,300,32,[50],"['sigmoid', 'sigmoid']",adagrad,0.628140703517588,0.6257309941520468
1e-05,0.1,300,32,[50],"['sigmoid', 'sigmoid']",RMSprop,0.37185929648241206,0.3742690058479532
1e-05,0.001,300,32,[10],"['sigmoid', 'sigmoid']",SGDwithoutMomentum,0.37185929648241206,0.3742690058479532
1e-05,0.001,300,32,[10],"['sigmoid', 'sigmoid']",SGD,0.37185929648241206,0.3742690058479532
1e-05,0.001,300,32,[10],"['sigmoid', 'sigmoid']",adam,0.37185929648241206,0.3742690058479532
1e-05,0.001,300,32,[10],"['sigmoid', 'sigmoid']",adagrad,0.628140703517588,0.6257309941520468
1e-05,0.001,300,32,[10],"['sigmoid', 'sigmoid']",RMSprop,0.37185929648241206,0.3742690058479532
1e-05,0.001,300,32,[30],"['sigmoid', 'sigmoid']",SGDwithoutMomentum,0.28391959798994976,0.29239766081871343
1e-05,0.001,300,32,[30],"['sigmoid', 'sigmoid']",SGD,0.37185929648241206,0.3742690058479532
1e-05,0.001,300,32,[30],"['sigmoid', 'sigmoid']",adam,0.8693467336683417,0.847953216374269
1e-05,0.001,300,32,[30],"['sigmoid', 'sigmoid']",adagrad,0.15326633165829145,0.1871345029239766
1e-05,0.001,300,32,[30],"['sigmoid', 'sigmoid']",RMSprop,0.37185929648241206,0.3742690058479532
1e-05,0.001,300,32,[50],"['sigmoid', 'sigmoid']",SGDwithoutMomentum,0.6708542713567839,0.6783625730994152
1e-05,0.001,300,32,[50],"['sigmoid', 'sigmoid']",SGD,0.628140703517588,0.6257309941520468
1e-05,0.001,300,32,[50],"['sigmoid', 'sigmoid']",adam,0.37185929648241206,0.3742690058479532
1e-05,0.001,300,32,[50],"['sigmoid', 'sigmoid']",adagrad,0.6482412060301508,0.695906432748538
1e-05,0.001,300,32,[50],"['sigmoid', 'sigmoid']",RMSprop,0.37185929648241206,0.3742690058479532
1e-05,1e-05,300,32,[10],"['sigmoid', 'sigmoid']",SGDwithoutMomentum,0.37185929648241206,0.3742690058479532
1e-05,1e-05,300,32,[10],"['sigmoid', 'sigmoid']",SGD,0.628140703517588,0.6257309941520468
1e-05,1e-05,300,32,[10],"['sigmoid', 'sigmoid']",adam,0.5175879396984925,0.5497076023391813
1e-05,1e-05,300,32,[10],"['sigmoid', 'sigmoid']",adagrad,0.37185929648241206,0.3742690058479532
1e-05,1e-05,300,32,[10],"['sigmoid', 'sigmoid']",RMSprop,0.628140703517588,0.6257309941520468
1e-05,1e-05,300,32,[30],"['sigmoid', 'sigmoid']",SGDwithoutMomentum,0.3768844221105528,0.38596491228070173
1e-05,1e-05,300,32,[30],"['sigmoid', 'sigmoid']",SGD,0.9221105527638191,0.8888888888888888
1e-05,1e-05,300,32,[30],"['sigmoid', 'sigmoid']",adam,0.37185929648241206,0.3742690058479532
1e-05,1e-05,300,32,[30],"['sigmoid', 'sigmoid']",adagrad,0.37185929648241206,0.3742690058479532
1e-05,1e-05,300,32,[30],"['sigmoid', 'sigmoid']",RMSprop,0.628140703517588,0.6257309941520468
