eta,lmbd,epochs,batch_size,n_hidden_layers,activation_func,optimiser,training_accuracy,validation_accuracy
0.01,1e-05,300,32,[30],"['sigmoid', 'sigmoid']",SGDwithoutMomentum,0.9714285714285714,0.9777777777777777
0.01,1e-05,300,32,[30],"['sigmoid', 'sigmoid']",SGD,0.9714285714285714,0.9777777777777777
0.01,1e-05,300,32,[30],"['sigmoid', 'sigmoid']",adam,0.9904761904761905,0.9777777777777777
0.01,1e-05,300,32,[30],"['sigmoid', 'sigmoid']",adagrad,0.9714285714285714,0.9777777777777777
0.01,1e-05,300,32,[30],"['sigmoid', 'sigmoid']",RMSprop,0.9809523809523809,0.9777777777777777
0.01,1e-05,300,32,[50],"['sigmoid', 'sigmoid']",SGDwithoutMomentum,0.9809523809523809,0.9777777777777777
0.01,1e-05,300,32,[50],"['sigmoid', 'sigmoid']",SGD,0.9904761904761905,0.9777777777777777
0.01,1e-05,300,32,[50],"['sigmoid', 'sigmoid']",adam,1.0,0.9777777777777777
0.01,1e-05,300,32,[50],"['sigmoid', 'sigmoid']",adagrad,0.9809523809523809,0.9777777777777777
0.01,1e-05,300,32,[50],"['sigmoid', 'sigmoid']",RMSprop,0.9809523809523809,0.9333333333333333
0.001,0.1,300,32,[10],"['sigmoid', 'sigmoid']",SGDwithoutMomentum,0.6857142857142857,0.6888888888888889
0.001,0.1,300,32,[10],"['sigmoid', 'sigmoid']",SGD,0.638095238095238,0.6444444444444445
0.001,0.1,300,32,[10],"['sigmoid', 'sigmoid']",adam,0.7238095238095238,0.7777777777777778
0.001,0.1,300,32,[10],"['sigmoid', 'sigmoid']",adagrad,0.6666666666666666,0.6666666666666666
0.001,0.1,300,32,[10],"['sigmoid', 'sigmoid']",RMSprop,0.6666666666666666,0.6888888888888889
0.001,0.1,300,32,[30],"['sigmoid', 'sigmoid']",SGDwithoutMomentum,0.9714285714285714,0.9555555555555556
0.001,0.1,300,32,[30],"['sigmoid', 'sigmoid']",SGD,0.9809523809523809,0.9777777777777777
0.001,0.1,300,32,[30],"['sigmoid', 'sigmoid']",adam,0.9619047619047619,0.9777777777777777
0.001,0.1,300,32,[30],"['sigmoid', 'sigmoid']",adagrad,0.3333333333333333,0.3333333333333333
0.001,0.1,300,32,[30],"['sigmoid', 'sigmoid']",RMSprop,0.9809523809523809,0.9777777777777777
0.001,0.1,300,32,[50],"['sigmoid', 'sigmoid']",SGDwithoutMomentum,0.9714285714285714,0.9777777777777777
0.001,0.1,300,32,[50],"['sigmoid', 'sigmoid']",SGD,0.3333333333333333,0.3333333333333333
0.001,0.1,300,32,[50],"['sigmoid', 'sigmoid']",adam,0.9714285714285714,0.9777777777777777
0.001,0.1,300,32,[50],"['sigmoid', 'sigmoid']",adagrad,0.5523809523809524,0.6222222222222222
0.001,0.1,300,32,[50],"['sigmoid', 'sigmoid']",RMSprop,0.9809523809523809,0.9777777777777777
0.001,0.001,300,32,[10],"['sigmoid', 'sigmoid']",SGDwithoutMomentum,0.6666666666666666,0.6666666666666666
0.001,0.001,300,32,[10],"['sigmoid', 'sigmoid']",SGD,0.6666666666666666,0.6666666666666666
0.001,0.001,300,32,[10],"['sigmoid', 'sigmoid']",adam,0.9523809523809523,0.9777777777777777
0.001,0.001,300,32,[10],"['sigmoid', 'sigmoid']",adagrad,0.3333333333333333,0.3333333333333333
0.001,0.001,300,32,[10],"['sigmoid', 'sigmoid']",RMSprop,0.9523809523809523,0.9777777777777777
0.001,0.001,300,32,[30],"['sigmoid', 'sigmoid']",SGDwithoutMomentum,0.9142857142857143,0.9111111111111111
0.001,0.001,300,32,[30],"['sigmoid', 'sigmoid']",SGD,0.3333333333333333,0.3333333333333333
0.001,0.001,300,32,[30],"['sigmoid', 'sigmoid']",adam,0.9619047619047619,0.9777777777777777
0.001,0.001,300,32,[30],"['sigmoid', 'sigmoid']",adagrad,0.0,0.0
0.001,0.001,300,32,[30],"['sigmoid', 'sigmoid']",RMSprop,0.9523809523809523,0.9777777777777777
0.001,0.001,300,32,[50],"['sigmoid', 'sigmoid']",SGDwithoutMomentum,0.34285714285714286,0.3333333333333333
0.001,0.001,300,32,[50],"['sigmoid', 'sigmoid']",SGD,0.8571428571428571,0.8444444444444444
0.001,0.001,300,32,[50],"['sigmoid', 'sigmoid']",adam,0.9809523809523809,0.9555555555555556
0.001,0.001,300,32,[50],"['sigmoid', 'sigmoid']",adagrad,0.3333333333333333,0.3333333333333333
0.001,0.001,300,32,[50],"['sigmoid', 'sigmoid']",RMSprop,0.9809523809523809,0.9777777777777777
0.001,1e-05,300,32,[10],"['sigmoid', 'sigmoid']",SGDwithoutMomentum,0.6666666666666666,0.6666666666666666
0.001,1e-05,300,32,[10],"['sigmoid', 'sigmoid']",SGD,0.6666666666666666,0.6666666666666666
0.001,1e-05,300,32,[10],"['sigmoid', 'sigmoid']",adam,0.8952380952380953,0.9555555555555556
0.001,1e-05,300,32,[10],"['sigmoid', 'sigmoid']",adagrad,0.580952380952381,0.5555555555555556
0.001,1e-05,300,32,[10],"['sigmoid', 'sigmoid']",RMSprop,0.9904761904761905,0.9555555555555556
0.001,1e-05,300,32,[30],"['sigmoid', 'sigmoid']",SGDwithoutMomentum,0.6666666666666666,0.6666666666666666
0.001,1e-05,300,32,[30],"['sigmoid', 'sigmoid']",SGD,0.9523809523809523,0.9777777777777777
0.001,1e-05,300,32,[30],"['sigmoid', 'sigmoid']",adam,0.9714285714285714,0.9777777777777777
0.001,1e-05,300,32,[30],"['sigmoid', 'sigmoid']",adagrad,0.3333333333333333,0.3333333333333333
0.001,1e-05,300,32,[30],"['sigmoid', 'sigmoid']",RMSprop,0.9714285714285714,0.9777777777777777
0.001,1e-05,300,32,[50],"['sigmoid', 'sigmoid']",SGDwithoutMomentum,0.9333333333333333,0.9777777777777777
0.001,1e-05,300,32,[50],"['sigmoid', 'sigmoid']",SGD,0.9809523809523809,0.9777777777777777
0.001,1e-05,300,32,[50],"['sigmoid', 'sigmoid']",adam,0.9714285714285714,0.9777777777777777
0.001,1e-05,300,32,[50],"['sigmoid', 'sigmoid']",adagrad,0.3333333333333333,0.3333333333333333
0.001,1e-05,300,32,[50],"['sigmoid', 'sigmoid']",RMSprop,0.9904761904761905,0.9777777777777777
0.0001,0.1,300,32,[10],"['sigmoid', 'sigmoid']",SGDwithoutMomentum,0.3333333333333333,0.3333333333333333
0.0001,0.1,300,32,[10],"['sigmoid', 'sigmoid']",SGD,0.3333333333333333,0.3333333333333333
0.0001,0.1,300,32,[10],"['sigmoid', 'sigmoid']",adam,0.3333333333333333,0.3333333333333333
0.0001,0.1,300,32,[10],"['sigmoid', 'sigmoid']",adagrad,0.3333333333333333,0.3333333333333333
0.0001,0.1,300,32,[10],"['sigmoid', 'sigmoid']",RMSprop,0.3523809523809524,0.3333333333333333
0.0001,0.1,300,32,[30],"['sigmoid', 'sigmoid']",SGDwithoutMomentum,0.7714285714285715,0.7333333333333333
0.0001,0.1,300,32,[30],"['sigmoid', 'sigmoid']",SGD,0.3333333333333333,0.3333333333333333
0.0001,0.1,300,32,[30],"['sigmoid', 'sigmoid']",adam,0.5523809523809524,0.6222222222222222
0.0001,0.1,300,32,[30],"['sigmoid', 'sigmoid']",adagrad,0.3333333333333333,0.3333333333333333
0.0001,0.1,300,32,[30],"['sigmoid', 'sigmoid']",RMSprop,0.6666666666666666,0.6666666666666666
0.0001,0.1,300,32,[50],"['sigmoid', 'sigmoid']",SGDwithoutMomentum,0.0,0.0
0.0001,0.1,300,32,[50],"['sigmoid', 'sigmoid']",SGD,0.4095238095238095,0.3333333333333333
0.0001,0.1,300,32,[50],"['sigmoid', 'sigmoid']",adam,0.6476190476190476,0.6444444444444445
0.0001,0.1,300,32,[50],"['sigmoid', 'sigmoid']",adagrad,0.3333333333333333,0.3333333333333333
0.0001,0.1,300,32,[50],"['sigmoid', 'sigmoid']",RMSprop,0.780952380952381,0.7333333333333333
0.0001,0.001,300,32,[10],"['sigmoid', 'sigmoid']",SGDwithoutMomentum,0.6666666666666666,0.6666666666666666
0.0001,0.001,300,32,[10],"['sigmoid', 'sigmoid']",SGD,0.3333333333333333,0.3333333333333333
0.0001,0.001,300,32,[10],"['sigmoid', 'sigmoid']",adam,0.3333333333333333,0.3333333333333333
0.0001,0.001,300,32,[10],"['sigmoid', 'sigmoid']",adagrad,0.3333333333333333,0.3333333333333333
0.0001,0.001,300,32,[10],"['sigmoid', 'sigmoid']",RMSprop,0.3333333333333333,0.3333333333333333
0.0001,0.001,300,32,[30],"['sigmoid', 'sigmoid']",SGDwithoutMomentum,0.41904761904761906,0.4444444444444444
0.0001,0.001,300,32,[30],"['sigmoid', 'sigmoid']",SGD,0.5333333333333333,0.5111111111111111
0.0001,0.001,300,32,[30],"['sigmoid', 'sigmoid']",adam,0.3333333333333333,0.3333333333333333
0.0001,0.001,300,32,[30],"['sigmoid', 'sigmoid']",adagrad,0.3333333333333333,0.3333333333333333
0.0001,0.001,300,32,[30],"['sigmoid', 'sigmoid']",RMSprop,0.3333333333333333,0.3333333333333333
0.0001,0.001,300,32,[50],"['sigmoid', 'sigmoid']",SGDwithoutMomentum,0.8571428571428571,0.8444444444444444
0.0001,0.001,300,32,[50],"['sigmoid', 'sigmoid']",SGD,0.3333333333333333,0.3333333333333333
0.0001,0.001,300,32,[50],"['sigmoid', 'sigmoid']",adam,0.3333333333333333,0.3333333333333333
0.0001,0.001,300,32,[50],"['sigmoid', 'sigmoid']",adagrad,0.3333333333333333,0.3333333333333333
0.0001,0.001,300,32,[50],"['sigmoid', 'sigmoid']",RMSprop,0.3333333333333333,0.3333333333333333
0.0001,1e-05,300,32,[10],"['sigmoid', 'sigmoid']",SGDwithoutMomentum,0.3333333333333333,0.3111111111111111
0.0001,1e-05,300,32,[10],"['sigmoid', 'sigmoid']",SGD,0.3333333333333333,0.3333333333333333
0.0001,1e-05,300,32,[10],"['sigmoid', 'sigmoid']",adam,0.3333333333333333,0.3333333333333333
0.0001,1e-05,300,32,[10],"['sigmoid', 'sigmoid']",adagrad,0.3333333333333333,0.3333333333333333
0.0001,1e-05,300,32,[10],"['sigmoid', 'sigmoid']",RMSprop,0.38095238095238093,0.28888888888888886
0.0001,1e-05,300,32,[30],"['sigmoid', 'sigmoid']",SGDwithoutMomentum,0.3333333333333333,0.3333333333333333
0.0001,1e-05,300,32,[30],"['sigmoid', 'sigmoid']",SGD,0.6571428571428571,0.6666666666666666
0.0001,1e-05,300,32,[30],"['sigmoid', 'sigmoid']",adam,0.3333333333333333,0.3333333333333333
0.0001,1e-05,300,32,[30],"['sigmoid', 'sigmoid']",adagrad,0.3333333333333333,0.3333333333333333
0.0001,1e-05,300,32,[30],"['sigmoid', 'sigmoid']",RMSprop,0.3333333333333333,0.3333333333333333
0.0001,1e-05,300,32,[50],"['sigmoid', 'sigmoid']",SGDwithoutMomentum,0.42857142857142855,0.4888888888888889
0.0001,1e-05,300,32,[50],"['sigmoid', 'sigmoid']",SGD,0.3333333333333333,0.3333333333333333
0.0001,1e-05,300,32,[50],"['sigmoid', 'sigmoid']",adam,0.6666666666666666,0.6666666666666666
0.0001,1e-05,300,32,[50],"['sigmoid', 'sigmoid']",adagrad,0.3333333333333333,0.3333333333333333
0.0001,1e-05,300,32,[50],"['sigmoid', 'sigmoid']",RMSprop,0.3333333333333333,0.3333333333333333
1e-05,0.1,300,32,[10],"['sigmoid', 'sigmoid']",SGDwithoutMomentum,0.3333333333333333,0.3333333333333333
1e-05,0.1,300,32,[10],"['sigmoid', 'sigmoid']",SGD,0.3333333333333333,0.3333333333333333
1e-05,0.1,300,32,[10],"['sigmoid', 'sigmoid']",adam,0.3333333333333333,0.3333333333333333
1e-05,0.1,300,32,[10],"['sigmoid', 'sigmoid']",adagrad,0.3333333333333333,0.3333333333333333
1e-05,0.1,300,32,[10],"['sigmoid', 'sigmoid']",RMSprop,0.3333333333333333,0.3333333333333333
1e-05,0.1,300,32,[30],"['sigmoid', 'sigmoid']",SGDwithoutMomentum,0.3333333333333333,0.3111111111111111
1e-05,0.1,300,32,[30],"['sigmoid', 'sigmoid']",SGD,0.3333333333333333,0.3333333333333333
1e-05,0.1,300,32,[30],"['sigmoid', 'sigmoid']",adam,0.3333333333333333,0.3333333333333333
1e-05,0.1,300,32,[30],"['sigmoid', 'sigmoid']",adagrad,0.3333333333333333,0.35555555555555557
1e-05,0.1,300,32,[30],"['sigmoid', 'sigmoid']",RMSprop,0.41904761904761906,0.4888888888888889
1e-05,0.1,300,32,[50],"['sigmoid', 'sigmoid']",SGDwithoutMomentum,0.3333333333333333,0.3333333333333333
1e-05,0.1,300,32,[50],"['sigmoid', 'sigmoid']",SGD,0.3333333333333333,0.3333333333333333
1e-05,0.1,300,32,[50],"['sigmoid', 'sigmoid']",adam,0.3333333333333333,0.3333333333333333
1e-05,0.1,300,32,[50],"['sigmoid', 'sigmoid']",adagrad,0.29523809523809524,0.24444444444444444
1e-05,0.1,300,32,[50],"['sigmoid', 'sigmoid']",RMSprop,0.3333333333333333,0.3333333333333333
1e-05,0.001,300,32,[10],"['sigmoid', 'sigmoid']",SGDwithoutMomentum,0.3333333333333333,0.3333333333333333
1e-05,0.001,300,32,[10],"['sigmoid', 'sigmoid']",SGD,0.3333333333333333,0.3333333333333333
1e-05,0.001,300,32,[10],"['sigmoid', 'sigmoid']",adam,0.3333333333333333,0.3333333333333333
1e-05,0.001,300,32,[10],"['sigmoid', 'sigmoid']",adagrad,0.3333333333333333,0.3333333333333333
1e-05,0.001,300,32,[10],"['sigmoid', 'sigmoid']",RMSprop,0.3333333333333333,0.3111111111111111
1e-05,0.001,300,32,[30],"['sigmoid', 'sigmoid']",SGDwithoutMomentum,0.3333333333333333,0.3333333333333333
1e-05,0.001,300,32,[30],"['sigmoid', 'sigmoid']",SGD,0.02857142857142857,0.022222222222222223
1e-05,0.001,300,32,[30],"['sigmoid', 'sigmoid']",adam,0.3333333333333333,0.3333333333333333
1e-05,0.001,300,32,[30],"['sigmoid', 'sigmoid']",adagrad,0.3333333333333333,0.3333333333333333
1e-05,0.001,300,32,[30],"['sigmoid', 'sigmoid']",RMSprop,0.3333333333333333,0.3333333333333333
1e-05,0.001,300,32,[50],"['sigmoid', 'sigmoid']",SGDwithoutMomentum,0.3333333333333333,0.3333333333333333
1e-05,0.001,300,32,[50],"['sigmoid', 'sigmoid']",SGD,0.6476190476190476,0.6666666666666666
1e-05,0.001,300,32,[50],"['sigmoid', 'sigmoid']",adam,0.3333333333333333,0.3333333333333333
1e-05,0.001,300,32,[50],"['sigmoid', 'sigmoid']",adagrad,0.3333333333333333,0.3333333333333333
1e-05,0.001,300,32,[50],"['sigmoid', 'sigmoid']",RMSprop,0.34285714285714286,0.3333333333333333
1e-05,1e-05,300,32,[10],"['sigmoid', 'sigmoid']",SGDwithoutMomentum,0.3333333333333333,0.3333333333333333
1e-05,1e-05,300,32,[10],"['sigmoid', 'sigmoid']",SGD,0.3333333333333333,0.3333333333333333
1e-05,1e-05,300,32,[10],"['sigmoid', 'sigmoid']",adam,0.3333333333333333,0.3333333333333333
1e-05,1e-05,300,32,[10],"['sigmoid', 'sigmoid']",adagrad,0.3333333333333333,0.3333333333333333
1e-05,1e-05,300,32,[10],"['sigmoid', 'sigmoid']",RMSprop,0.3333333333333333,0.3333333333333333
1e-05,1e-05,300,32,[30],"['sigmoid', 'sigmoid']",SGDwithoutMomentum,0.2571428571428571,0.24444444444444444
1e-05,1e-05,300,32,[30],"['sigmoid', 'sigmoid']",SGD,0.6666666666666666,0.6666666666666666
1e-05,1e-05,300,32,[30],"['sigmoid', 'sigmoid']",adam,0.3333333333333333,0.3333333333333333
1e-05,1e-05,300,32,[30],"['sigmoid', 'sigmoid']",adagrad,0.3333333333333333,0.3333333333333333
1e-05,1e-05,300,32,[30],"['sigmoid', 'sigmoid']",RMSprop,0.3333333333333333,0.3333333333333333
1e-05,1e-05,300,32,[50],"['sigmoid', 'sigmoid']",SGDwithoutMomentum,0.3333333333333333,0.3333333333333333
1e-05,1e-05,300,32,[50],"['sigmoid', 'sigmoid']",SGD,0.3333333333333333,0.3333333333333333
1e-05,1e-05,300,32,[50],"['sigmoid', 'sigmoid']",adam,0.06666666666666667,0.044444444444444446
1e-05,1e-05,300,32,[50],"['sigmoid', 'sigmoid']",adagrad,0.3333333333333333,0.3333333333333333
1e-05,1e-05,300,32,[50],"['sigmoid', 'sigmoid']",RMSprop,0.3619047619047619,0.4
0.1,0.1,300,64,[10],"['sigmoid', 'sigmoid']",SGDwithoutMomentum,0.6666666666666666,0.6666666666666666
0.1,0.1,300,64,[10],"['sigmoid', 'sigmoid']",SGD,0.9809523809523809,0.9777777777777777
0.1,0.1,300,64,[10],"['sigmoid', 'sigmoid']",adam,0.9809523809523809,0.9777777777777777
0.1,0.1,300,64,[10],"['sigmoid', 'sigmoid']",adagrad,0.9714285714285714,0.9777777777777777
0.1,0.1,300,64,[10],"['sigmoid', 'sigmoid']",RMSprop,0.9904761904761905,0.9777777777777777
0.1,0.1,300,64,[30],"['sigmoid', 'sigmoid']",SGDwithoutMomentum,0.9047619047619048,0.9111111111111111
0.1,0.1,300,64,[30],"['sigmoid', 'sigmoid']",SGD,0.9714285714285714,0.9777777777777777
0.1,0.1,300,64,[30],"['sigmoid', 'sigmoid']",adam,1.0,0.9777777777777777
0.1,0.1,300,64,[30],"['sigmoid', 'sigmoid']",adagrad,0.9619047619047619,0.9777777777777777
0.1,0.1,300,64,[30],"['sigmoid', 'sigmoid']",RMSprop,0.8476190476190476,0.8222222222222222
0.1,0.1,300,64,[50],"['sigmoid', 'sigmoid']",SGDwithoutMomentum,0.6666666666666666,0.6666666666666666
0.1,0.1,300,64,[50],"['sigmoid', 'sigmoid']",SGD,0.9809523809523809,0.9555555555555556
0.1,0.1,300,64,[50],"['sigmoid', 'sigmoid']",adam,0.9809523809523809,0.9555555555555556
0.1,0.1,300,64,[50],"['sigmoid', 'sigmoid']",adagrad,0.9809523809523809,0.9777777777777777
0.1,0.1,300,64,[50],"['sigmoid', 'sigmoid']",RMSprop,0.9523809523809523,0.9555555555555556
0.1,0.001,300,64,[10],"['sigmoid', 'sigmoid']",SGDwithoutMomentum,0.7904761904761904,0.8
0.1,0.001,300,64,[10],"['sigmoid', 'sigmoid']",SGD,0.9333333333333333,0.9333333333333333
0.1,0.001,300,64,[10],"['sigmoid', 'sigmoid']",adam,0.9904761904761905,0.9777777777777777
0.1,0.001,300,64,[10],"['sigmoid', 'sigmoid']",adagrad,0.9904761904761905,0.9777777777777777
0.1,0.001,300,64,[10],"['sigmoid', 'sigmoid']",RMSprop,0.9714285714285714,0.9333333333333333
0.1,0.001,300,64,[30],"['sigmoid', 'sigmoid']",SGDwithoutMomentum,0.6666666666666666,0.6888888888888889
0.1,0.001,300,64,[30],"['sigmoid', 'sigmoid']",SGD,0.9523809523809523,0.9333333333333333
0.1,0.001,300,64,[30],"['sigmoid', 'sigmoid']",adam,0.9904761904761905,0.9777777777777777
0.1,0.001,300,64,[30],"['sigmoid', 'sigmoid']",adagrad,0.9904761904761905,0.9777777777777777
0.1,0.001,300,64,[30],"['sigmoid', 'sigmoid']",RMSprop,0.9714285714285714,0.9555555555555556
0.1,0.001,300,64,[50],"['sigmoid', 'sigmoid']",SGDwithoutMomentum,0.6666666666666666,0.6666666666666666
0.1,0.001,300,64,[50],"['sigmoid', 'sigmoid']",SGD,0.3333333333333333,0.3333333333333333
0.1,0.001,300,64,[50],"['sigmoid', 'sigmoid']",adam,0.6666666666666666,0.6666666666666666
0.1,0.001,300,64,[50],"['sigmoid', 'sigmoid']",adagrad,0.9904761904761905,0.9777777777777777
0.1,0.001,300,64,[50],"['sigmoid', 'sigmoid']",RMSprop,0.8380952380952381,0.8444444444444444
0.1,1e-05,300,64,[10],"['sigmoid', 'sigmoid']",SGDwithoutMomentum,0.6666666666666666,0.6666666666666666
0.1,1e-05,300,64,[10],"['sigmoid', 'sigmoid']",SGD,0.9523809523809523,0.9333333333333333
0.1,1e-05,300,64,[10],"['sigmoid', 'sigmoid']",adam,0.9714285714285714,0.9777777777777777
0.1,1e-05,300,64,[10],"['sigmoid', 'sigmoid']",adagrad,0.9714285714285714,0.9777777777777777
0.1,1e-05,300,64,[10],"['sigmoid', 'sigmoid']",RMSprop,0.9238095238095239,0.9333333333333333
0.1,1e-05,300,64,[30],"['sigmoid', 'sigmoid']",SGDwithoutMomentum,0.6666666666666666,0.6666666666666666
0.1,1e-05,300,64,[30],"['sigmoid', 'sigmoid']",SGD,0.9904761904761905,0.9777777777777777
0.1,1e-05,300,64,[30],"['sigmoid', 'sigmoid']",adam,0.9904761904761905,0.9555555555555556
0.1,1e-05,300,64,[30],"['sigmoid', 'sigmoid']",adagrad,0.9809523809523809,0.9777777777777777
0.1,1e-05,300,64,[30],"['sigmoid', 'sigmoid']",RMSprop,0.8285714285714286,0.8666666666666667
0.1,1e-05,300,64,[50],"['sigmoid', 'sigmoid']",SGDwithoutMomentum,0.3333333333333333,0.35555555555555557
0.1,1e-05,300,64,[50],"['sigmoid', 'sigmoid']",SGD,0.9619047619047619,0.9777777777777777
0.1,1e-05,300,64,[50],"['sigmoid', 'sigmoid']",adam,0.9809523809523809,0.9777777777777777
0.1,1e-05,300,64,[50],"['sigmoid', 'sigmoid']",adagrad,0.9904761904761905,0.9777777777777777
0.1,1e-05,300,64,[50],"['sigmoid', 'sigmoid']",RMSprop,0.9809523809523809,0.9777777777777777
0.01,0.1,300,64,[10],"['sigmoid', 'sigmoid']",SGDwithoutMomentum,0.8285714285714286,0.8222222222222222
0.01,0.1,300,64,[10],"['sigmoid', 'sigmoid']",SGD,0.9714285714285714,0.9777777777777777
0.01,0.1,300,64,[10],"['sigmoid', 'sigmoid']",adam,0.9809523809523809,0.9777777777777777
0.01,0.1,300,64,[10],"['sigmoid', 'sigmoid']",adagrad,0.7714285714285715,0.8
0.01,0.1,300,64,[10],"['sigmoid', 'sigmoid']",RMSprop,0.9809523809523809,0.9777777777777777
0.01,0.1,300,64,[30],"['sigmoid', 'sigmoid']",SGDwithoutMomentum,0.9904761904761905,0.9777777777777777
0.01,0.1,300,64,[30],"['sigmoid', 'sigmoid']",SGD,0.9904761904761905,0.9777777777777777
0.01,0.1,300,64,[30],"['sigmoid', 'sigmoid']",adam,0.9809523809523809,0.9777777777777777
0.01,0.1,300,64,[30],"['sigmoid', 'sigmoid']",adagrad,0.8666666666666667,0.8666666666666667
0.01,0.1,300,64,[30],"['sigmoid', 'sigmoid']",RMSprop,0.9619047619047619,0.9555555555555556
0.01,0.1,300,64,[50],"['sigmoid', 'sigmoid']",SGDwithoutMomentum,0.6190476190476191,0.6222222222222222
0.01,0.1,300,64,[50],"['sigmoid', 'sigmoid']",SGD,0.9809523809523809,0.9555555555555556
0.01,0.1,300,64,[50],"['sigmoid', 'sigmoid']",adam,0.9809523809523809,0.9555555555555556
0.01,0.1,300,64,[50],"['sigmoid', 'sigmoid']",adagrad,0.9047619047619048,0.9555555555555556
0.01,0.1,300,64,[50],"['sigmoid', 'sigmoid']",RMSprop,0.9714285714285714,0.9333333333333333
0.01,0.001,300,64,[10],"['sigmoid', 'sigmoid']",SGDwithoutMomentum,0.9523809523809523,0.9777777777777777
0.01,0.001,300,64,[10],"['sigmoid', 'sigmoid']",SGD,0.9714285714285714,0.9777777777777777
0.01,0.001,300,64,[10],"['sigmoid', 'sigmoid']",adam,0.9809523809523809,0.9777777777777777
0.01,0.001,300,64,[10],"['sigmoid', 'sigmoid']",adagrad,0.9142857142857143,0.9777777777777777
0.01,0.001,300,64,[10],"['sigmoid', 'sigmoid']",RMSprop,0.9809523809523809,0.9777777777777777
0.01,0.001,300,64,[30],"['sigmoid', 'sigmoid']",SGDwithoutMomentum,0.9714285714285714,0.9777777777777777
0.01,0.001,300,64,[30],"['sigmoid', 'sigmoid']",SGD,0.9809523809523809,0.9777777777777777
0.01,0.001,300,64,[30],"['sigmoid', 'sigmoid']",adam,0.9809523809523809,0.9777777777777777
0.01,0.001,300,64,[30],"['sigmoid', 'sigmoid']",adagrad,0.9619047619047619,0.9111111111111111
0.01,0.001,300,64,[30],"['sigmoid', 'sigmoid']",RMSprop,0.9714285714285714,0.9333333333333333
0.01,0.001,300,64,[50],"['sigmoid', 'sigmoid']",SGDwithoutMomentum,0.9523809523809523,0.9777777777777777
0.01,0.001,300,64,[50],"['sigmoid', 'sigmoid']",SGD,0.6571428571428571,0.6444444444444445
0.01,0.001,300,64,[50],"['sigmoid', 'sigmoid']",adam,0.9809523809523809,0.9777777777777777
0.01,0.001,300,64,[50],"['sigmoid', 'sigmoid']",adagrad,0.9428571428571428,0.9555555555555556
0.01,0.001,300,64,[50],"['sigmoid', 'sigmoid']",RMSprop,0.9809523809523809,0.9777777777777777
0.01,1e-05,300,64,[10],"['sigmoid', 'sigmoid']",SGDwithoutMomentum,0.9333333333333333,0.9777777777777777
0.01,1e-05,300,64,[10],"['sigmoid', 'sigmoid']",SGD,0.7142857142857143,0.7555555555555555
0.01,1e-05,300,64,[10],"['sigmoid', 'sigmoid']",adam,0.9809523809523809,0.9777777777777777
0.01,1e-05,300,64,[10],"['sigmoid', 'sigmoid']",adagrad,0.6666666666666666,0.6444444444444445
0.01,1e-05,300,64,[10],"['sigmoid', 'sigmoid']",RMSprop,0.9809523809523809,0.9777777777777777
0.01,1e-05,300,64,[30],"['sigmoid', 'sigmoid']",SGDwithoutMomentum,0.9809523809523809,0.9777777777777777
0.01,1e-05,300,64,[30],"['sigmoid', 'sigmoid']",SGD,0.6666666666666666,0.6666666666666666
0.01,1e-05,300,64,[30],"['sigmoid', 'sigmoid']",adam,0.9809523809523809,0.9777777777777777
0.01,1e-05,300,64,[30],"['sigmoid', 'sigmoid']",adagrad,0.9619047619047619,0.9777777777777777
0.01,1e-05,300,64,[30],"['sigmoid', 'sigmoid']",RMSprop,0.9714285714285714,0.9555555555555556
0.01,1e-05,300,64,[50],"['sigmoid', 'sigmoid']",SGDwithoutMomentum,0.9428571428571428,0.9555555555555556
0.01,1e-05,300,64,[50],"['sigmoid', 'sigmoid']",SGD,0.9714285714285714,0.9777777777777777
0.01,1e-05,300,64,[50],"['sigmoid', 'sigmoid']",adam,0.9809523809523809,0.9777777777777777
0.01,1e-05,300,64,[50],"['sigmoid', 'sigmoid']",adagrad,0.9714285714285714,0.9777777777777777
0.01,1e-05,300,64,[50],"['sigmoid', 'sigmoid']",RMSprop,0.9904761904761905,0.9555555555555556
0.001,0.1,300,64,[10],"['sigmoid', 'sigmoid']",SGDwithoutMomentum,0.5047619047619047,0.5333333333333333
0.001,0.1,300,64,[10],"['sigmoid', 'sigmoid']",SGD,0.8952380952380953,0.9111111111111111
0.001,0.1,300,64,[10],"['sigmoid', 'sigmoid']",adam,0.7523809523809524,0.8
0.001,0.1,300,64,[10],"['sigmoid', 'sigmoid']",adagrad,0.3333333333333333,0.3333333333333333
0.001,0.1,300,64,[10],"['sigmoid', 'sigmoid']",RMSprop,0.6952380952380952,0.7111111111111111
0.001,0.1,300,64,[30],"['sigmoid', 'sigmoid']",SGDwithoutMomentum,0.6666666666666666,0.6666666666666666
0.001,0.1,300,64,[30],"['sigmoid', 'sigmoid']",SGD,0.819047619047619,0.7555555555555555
0.001,0.1,300,64,[30],"['sigmoid', 'sigmoid']",adam,0.9619047619047619,0.9777777777777777
0.001,0.1,300,64,[30],"['sigmoid', 'sigmoid']",adagrad,0.3333333333333333,0.3333333333333333
0.001,0.1,300,64,[30],"['sigmoid', 'sigmoid']",RMSprop,0.47619047619047616,0.5333333333333333
0.001,0.1,300,64,[50],"['sigmoid', 'sigmoid']",SGDwithoutMomentum,0.3333333333333333,0.3333333333333333
